year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,11,19,1011.0,1.0,1148.0,19.0,EV,N825AS,5736,LGA,IAD,44.0,229,10.0,11.0
2013,11,19,1013.0,-5.0,1122.0,-15.0,EV,N14143,6054,EWR,IAD,48.0,212,10.0,13.0
2013,11,19,1300.0,-6.0,1408.0,-18.0,EV,N14905,3848,EWR,IAD,47.0,212,13.0,0.0
2013,11,19,1429.0,1.0,1553.0,8.0,EV,N820AS,5712,JFK,IAD,53.0,228,14.0,29.0
2013,11,19,1447.0,-3.0,1632.0,8.0,9E,N8884E,2936,JFK,IAD,49.0,228,14.0,47.0
2013,11,19,1515.0,35.0,1702.0,63.0,EV,N832AS,5713,LGA,IAD,51.0,229,15.0,15.0
2013,11,19,1638.0,-8.0,1821.0,11.0,YV,N516LR,3771,LGA,IAD,49.0,229,16.0,38.0
2013,11,19,1733.0,-7.0,1852.0,-8.0,B6,N337JB,1407,JFK,IAD,51.0,228,17.0,33.0
2013,11,19,1745.0,45.0,1846.0,27.0,EV,N15574,6181,EWR,IAD,44.0,212,17.0,45.0
2013,11,19,1919.0,-11.0,2050.0,1.0,EV,N877AS,5769,LGA,IAD,54.0,229,19.0,19.0
2013,11,19,1920.0,11.0,2054.0,4.0,9E,N8884E,2937,JFK,IAD,53.0,228,19.0,20.0
2013,11,19,1930.0,0.0,2058.0,11.0,EV,N833AS,5714,JFK,IAD,51.0,228,19.0,30.0
2013,11,20,551.0,-9.0,716.0,-1.0,EV,N833AS,5716,JFK,IAD,50.0,228,5.0,51.0
2013,11,20,556.0,-4.0,704.0,-15.0,EV,N835AS,5747,LGA,IAD,50.0,229,5.0,56.0
2013,11,20,556.0,-4.0,702.0,-17.0,EV,N14977,6177,EWR,IAD,45.0,212,5.0,56.0
2013,11,20,805.0,11.0,917.0,6.0,B6,N279JB,1307,JFK,IAD,50.0,228,8.0,5.0
2013,11,20,824.0,-6.0,940.0,-21.0,9E,N8884E,3579,LGA,IAD,46.0,229,8.0,24.0
2013,11,20,947.0,-12.0,1101.0,-15.0,EV,N829AS,5711,JFK,IAD,53.0,228,9.0,47.0
2013,11,20,956.0,-14.0,1110.0,-19.0,EV,N835AS,5736,LGA,IAD,49.0,229,9.0,56.0
2013,11,20,1015.0,-3.0,1124.0,-13.0,EV,N14573,6054,EWR,IAD,47.0,212,10.0,15.0
2013,11,20,1436.0,8.0,1539.0,-6.0,EV,N829AS,5712,JFK,IAD,43.0,228,14.0,36.0
2013,11,20,1448.0,-2.0,1617.0,-7.0,9E,N831AY,2936,JFK,IAD,42.0,228,14.0,48.0
2013,11,20,1457.0,17.0,1629.0,30.0,EV,N833AS,5713,LGA,IAD,42.0,229,14.0,57.0
2013,11,20,1650.0,-6.0,1806.0,-9.0,EV,N33182,6181,EWR,IAD,41.0,212,16.0,50.0
2013,11,20,1731.0,-9.0,1840.0,-20.0,B6,N375JB,1407,JFK,IAD,45.0,228,17.0,31.0
2013,11,20,1738.0,39.0,1906.0,43.0,YV,N505MJ,3771,LGA,IAD,46.0,229,17.0,38.0
2013,11,20,1926.0,17.0,2038.0,-12.0,9E,N831AY,2937,JFK,IAD,42.0,228,19.0,26.0
2013,11,20,1930.0,0.0,2045.0,-2.0,EV,N836AS,5714,JFK,IAD,42.0,228,19.0,30.0
2013,11,20,1942.0,12.0,2113.0,24.0,EV,N835AS,5769,LGA,IAD,44.0,229,19.0,42.0
2013,11,21,550.0,-10.0,654.0,-23.0,EV,N909EV,5716,JFK,IAD,44.0,228,5.0,50.0
2013,11,21,553.0,-7.0,704.0,-15.0,EV,N834AS,5747,LGA,IAD,45.0,229,5.0,53.0
2013,11,21,555.0,-5.0,721.0,2.0,EV,N13994,6177,EWR,IAD,44.0,212,5.0,55.0
2013,11,21,751.0,-3.0,858.0,-13.0,B6,N304JB,1307,JFK,IAD,46.0,228,7.0,51.0
2013,11,21,949.0,-10.0,1054.0,-22.0,EV,N834AS,5711,JFK,IAD,44.0,228,9.0,49.0
2013,11,21,952.0,-18.0,1143.0,14.0,EV,N827AS,5736,LGA,IAD,54.0,229,9.0,52.0
2013,11,21,1010.0,-8.0,1134.0,-3.0,EV,N14204,6054,EWR,IAD,56.0,212,10.0,10.0
2013,11,21,1416.0,-12.0,1523.0,-22.0,EV,N833AS,5712,JFK,IAD,44.0,228,14.0,16.0
2013,11,21,1429.0,-11.0,1538.0,-21.0,EV,N827AS,5713,LGA,IAD,47.0,229,14.0,29.0
2013,11,21,1444.0,-6.0,1618.0,-6.0,9E,N831AY,2936,JFK,IAD,54.0,228,14.0,44.0
2013,11,21,1641.0,-5.0,1803.0,-7.0,YV,N507MJ,3771,LGA,IAD,44.0,229,16.0,41.0
2013,11,21,1654.0,-2.0,1823.0,8.0,EV,N14105,6181,EWR,IAD,45.0,212,16.0,54.0
2013,11,21,1741.0,1.0,1856.0,-4.0,B6,N184JB,1407,JFK,IAD,44.0,228,17.0,41.0
2013,11,21,1858.0,-11.0,2006.0,-44.0,9E,N831AY,2937,JFK,IAD,43.0,228,18.0,58.0
2013,11,21,1922.0,-8.0,2056.0,7.0,EV,N832AS,5769,LGA,IAD,53.0,229,19.0,22.0
2013,11,21,1938.0,8.0,2045.0,-2.0,EV,N877AS,5714,JFK,IAD,47.0,228,19.0,38.0
2013,11,22,550.0,-10.0,658.0,-19.0,EV,N828AS,5716,JFK,IAD,45.0,228,5.0,50.0
2013,11,22,551.0,-9.0,701.0,-18.0,EV,N834AS,5747,LGA,IAD,49.0,229,5.0,51.0
2013,11,22,558.0,-2.0,717.0,-2.0,EV,N14920,6177,EWR,IAD,43.0,212,5.0,58.0
2013,11,22,809.0,15.0,929.0,18.0,B6,N183JB,1307,JFK,IAD,48.0,228,8.0,9.0
2013,11,22,927.0,57.0,1048.0,47.0,9E,N831AY,3579,LGA,IAD,45.0,229,9.0,27.0
2013,11,22,949.0,-10.0,1100.0,-16.0,EV,N832AS,5711,JFK,IAD,48.0,228,9.0,49.0
2013,11,22,1004.0,-6.0,1134.0,5.0,EV,N827AS,5736,LGA,IAD,46.0,229,10.0,4.0
2013,11,22,1017.0,-1.0,1127.0,-10.0,EV,N14148,6054,EWR,IAD,43.0,212,10.0,17.0
2013,11,22,1444.0,16.0,1559.0,14.0,EV,N825AS,5712,JFK,IAD,50.0,228,14.0,44.0
2013,11,22,1447.0,-3.0,1620.0,-4.0,9E,N8855A,2936,JFK,IAD,53.0,228,14.0,47.0
2013,11,22,1545.0,65.0,1701.0,62.0,EV,N836AS,5713,LGA,IAD,46.0,229,15.0,45.0
2013,11,22,1700.0,0.0,1810.0,-9.0,EV,N11150,6181,EWR,IAD,44.0,212,17.0,0.0
2013,11,22,1709.0,23.0,1823.0,13.0,YV,N512MJ,3771,LGA,IAD,52.0,229,17.0,9.0
2013,11,22,1734.0,-6.0,1857.0,-3.0,B6,N339JB,1407,JFK,IAD,52.0,228,17.0,34.0
2013,11,22,1916.0,7.0,2027.0,-23.0,9E,N8665A,2937,JFK,IAD,51.0,228,19.0,16.0
2013,11,22,1937.0,7.0,2051.0,4.0,EV,N909EV,5714,JFK,IAD,51.0,228,19.0,37.0
2013,11,22,1941.0,11.0,2052.0,3.0,EV,N835AS,5769,LGA,IAD,50.0,229,19.0,41.0
2013,11,23,553.0,-7.0,702.0,-17.0,EV,N25134,6177,EWR,IAD,52.0,212,5.0,53.0
2013,11,23,555.0,-5.0,716.0,-3.0,EV,N832AS,5747,LGA,IAD,56.0,229,5.0,55.0
2013,11,23,559.0,-1.0,709.0,-8.0,EV,N826AS,5716,JFK,IAD,52.0,228,5.0,59.0
2013,11,23,746.0,-8.0,908.0,-3.0,B6,N273JB,1307,JFK,IAD,52.0,228,7.0,46.0
2013,11,23,950.0,-20.0,1105.0,-24.0,EV,N825AS,5736,LGA,IAD,50.0,229,9.0,50.0
2013,11,23,954.0,-5.0,1123.0,7.0,EV,N826AS,5711,JFK,IAD,61.0,228,9.0,54.0
2013,11,23,1012.0,-6.0,1133.0,-4.0,EV,N12922,3806,EWR,IAD,57.0,212,10.0,12.0
2013,11,23,1257.0,-2.0,1403.0,-16.0,EV,N22971,6049,EWR,IAD,50.0,212,12.0,57.0
2013,11,23,1425.0,-3.0,1542.0,-3.0,EV,N825AS,5712,JFK,IAD,57.0,228,14.0,25.0
2013,11,23,1436.0,-4.0,1602.0,3.0,EV,N877AS,5713,LGA,IAD,61.0,229,14.0,36.0
2013,11,23,1445.0,-5.0,1611.0,-12.0,9E,N8891A,2936,JFK,IAD,59.0,228,14.0,45.0
2013,11,23,1453.0,-1.0,1621.0,5.0,EV,N15912,6054,EWR,IAD,54.0,212,14.0,53.0
2013,11,23,1654.0,-2.0,1822.0,7.0,EV,N16147,6181,EWR,IAD,51.0,212,16.0,54.0
2013,11,23,1732.0,-8.0,1911.0,11.0,B6,N281JB,1407,JFK,IAD,51.0,228,17.0,32.0
2013,11,23,1925.0,-5.0,2039.0,-10.0,EV,N834AS,5769,LGA,IAD,56.0,229,19.0,25.0
2013,11,23,2047.0,77.0,2210.0,83.0,EV,N829AS,5714,JFK,IAD,49.0,228,20.0,47.0
2013,11,24,556.0,-4.0,708.0,-9.0,EV,N877AS,5716,JFK,IAD,53.0,228,5.0,56.0
2013,11,24,557.0,-3.0,704.0,-15.0,EV,N12924,6177,EWR,IAD,47.0,212,5.0,57.0
2013,11,24,748.0,-6.0,906.0,-5.0,B6,N355JB,1307,JFK,IAD,53.0,228,7.0,48.0
2013,11,24,950.0,-9.0,1058.0,-18.0,EV,N835AS,5711,JFK,IAD,46.0,228,9.0,50.0
2013,11,24,1035.0,21.0,1143.0,10.0,EV,N14923,3806,EWR,IAD,46.0,212,10.0,35.0
2013,11,24,1055.0,45.0,1209.0,40.0,EV,N829AS,5736,LGA,IAD,46.0,229,10.0,55.0
2013,11,24,1451.0,-4.0,1631.0,3.0,9E,N841AY,3673,LGA,IAD,47.0,229,14.0,51.0
2013,11,24,1454.0,14.0,1603.0,4.0,EV,N877AS,5713,LGA,IAD,48.0,229,14.0,54.0
2013,11,24,1526.0,58.0,1650.0,65.0,EV,N826AS,5712,JFK,IAD,48.0,228,15.0,26.0
2013,11,24,1706.0,20.0,1829.0,19.0,YV,N503MJ,3771,LGA,IAD,48.0,229,17.0,6.0
2013,11,24,1754.0,14.0,1913.0,13.0,B6,N179JB,1407,JFK,IAD,54.0,228,17.0,54.0
2013,11,24,1902.0,-7.0,2048.0,-2.0,9E,N8577D,2937,JFK,IAD,51.0,228,19.0,2.0
2013,11,24,1925.0,-5.0,2043.0,-4.0,EV,N832AS,5714,JFK,IAD,49.0,228,19.0,25.0
2013,11,24,1952.0,22.0,2114.0,25.0,EV,N829AS,5769,LGA,IAD,50.0,229,19.0,52.0
2013,11,25,553.0,-7.0,657.0,-22.0,EV,N877AS,5747,LGA,IAD,42.0,229,5.0,53.0
2013,11,25,600.0,-3.0,716.0,-6.0,EV,N12195,6177,EWR,IAD,41.0,212,6.0,0.0
2013,11,25,748.0,-6.0,852.0,-19.0,B6,N298JB,1307,JFK,IAD,45.0,228,7.0,48.0
2013,11,25,812.0,-18.0,916.0,-45.0,9E,N8577D,3579,LGA,IAD,42.0,229,8.0,12.0
2013,11,25,956.0,-3.0,1112.0,-4.0,EV,N833AS,5765,JFK,IAD,44.0,228,9.0,56.0
2013,11,25,1258.0,168.0,1415.0,166.0,YV,N511MJ,3799,LGA,IAD,44.0,229,12.0,58.0
2013,11,25,1427.0,-1.0,1538.0,-7.0,EV,N877AS,5712,JFK,IAD,45.0,228,14.0,27.0
2013,11,25,1437.0,-3.0,1543.0,-16.0,EV,N909EV,5713,LGA,IAD,48.0,229,14.0,37.0
2013,11,25,1444.0,-6.0,1600.0,-24.0,9E,N8696C,2936,JFK,IAD,50.0,228,14.0,44.0
2013,11,25,1643.0,-3.0,1748.0,-22.0,YV,N510MJ,3771,LGA,IAD,46.0,229,16.0,43.0
2013,11,25,1659.0,-1.0,1822.0,3.0,EV,N31131,6181,EWR,IAD,49.0,212,16.0,59.0
2013,11,25,1733.0,-7.0,1839.0,-21.0,B6,N281JB,1407,JFK,IAD,47.0,228,17.0,33.0
2013,11,25,1905.0,-4.0,2039.0,-11.0,9E,N8696C,2937,JFK,IAD,45.0,228,19.0,5.0
2013,11,25,1923.0,-7.0,2028.0,-21.0,EV,N909EV,5769,LGA,IAD,46.0,229,19.0,23.0
2013,11,25,1943.0,13.0,2101.0,14.0,EV,N832AS,5714,JFK,IAD,45.0,228,19.0,43.0
2013,11,26,551.0,-9.0,704.0,-15.0,EV,N832AS,5747,LGA,IAD,51.0,229,5.0,51.0
2013,11,26,555.0,-5.0,706.0,-13.0,EV,N14916,6177,EWR,IAD,47.0,212,5.0,55.0
2013,11,26,803.0,9.0,911.0,0.0,B6,N193JB,1307,JFK,IAD,48.0,228,8.0,3.0
2013,11,26,821.0,-9.0,928.0,-33.0,9E,N8696C,3579,LGA,IAD,46.0,229,8.0,21.0
2013,11,26,952.0,-7.0,1103.0,-13.0,EV,N909EV,5711,JFK,IAD,48.0,228,9.0,52.0
2013,11,26,1011.0,-7.0,1114.0,-23.0,EV,N11544,6181,EWR,IAD,46.0,212,10.0,11.0
2013,11,26,1014.0,4.0,1133.0,4.0,EV,N829AS,5736,LGA,IAD,49.0,229,10.0,14.0
2013,11,26,1442.0,14.0,1604.0,19.0,EV,N825AS,5712,JFK,IAD,52.0,228,14.0,42.0
2013,11,26,1518.0,28.0,1647.0,23.0,9E,N8960A,2936,JFK,IAD,49.0,228,15.0,18.0
2013,11,26,1559.0,79.0,1755.0,116.0,EV,N836AS,5713,LGA,IAD,50.0,229,15.0,59.0
2013,11,26,1713.0,13.0,1823.0,4.0,EV,N14204,4230,EWR,IAD,44.0,212,17.0,13.0
2013,11,26,1716.0,30.0,1828.0,18.0,YV,N521LR,3771,LGA,IAD,47.0,229,17.0,16.0
2013,11,26,1837.0,57.0,1955.0,55.0,B6,N228JB,1407,JFK,IAD,54.0,228,18.0,37.0
2013,11,26,1921.0,12.0,2046.0,-4.0,9E,N8960A,2937,JFK,IAD,49.0,228,19.0,21.0
2013,11,26,1925.0,-5.0,2052.0,5.0,EV,N834AS,5714,JFK,IAD,52.0,228,19.0,25.0
2013,11,26,1930.0,0.0,2119.0,30.0,EV,N820AS,5769,LGA,IAD,53.0,229,19.0,30.0
2013,11,27,28.0,298.0,129.0,280.0,EV,N833AS,5769,LGA,IAD,41.0,229,0.0,28.0
2013,11,27,554.0,-6.0,719.0,0.0,EV,N820AS,5747,LGA,IAD,58.0,229,5.0,54.0
2013,11,27,554.0,-6.0,707.0,-10.0,EV,N832AS,5716,JFK,IAD,52.0,228,5.0,54.0
2013,11,27,600.0,0.0,714.0,-5.0,EV,N16919,6177,EWR,IAD,51.0,212,6.0,0.0
2013,11,27,748.0,-6.0,926.0,15.0,B6,N192JB,1307,JFK,IAD,52.0,228,7.0,48.0
2013,11,27,826.0,-4.0,959.0,-2.0,9E,N8960A,3579,LGA,IAD,54.0,229,8.0,26.0
2013,11,27,958.0,-1.0,1114.0,-2.0,EV,N820AS,5711,JFK,IAD,54.0,228,9.0,58.0
2013,11,27,1121.0,63.0,1231.0,54.0,EV,N16147,6054,EWR,IAD,53.0,212,11.0,21.0
2013,11,27,1553.0,73.0,1747.0,108.0,EV,N820AS,5713,LGA,IAD,59.0,229,15.0,53.0
2013,11,27,1624.0,94.0,1749.0,85.0,9E,N8828D,2936,JFK,IAD,55.0,228,16.0,24.0
2013,11,27,1741.0,41.0,1902.0,43.0,EV,N21144,4240,EWR,IAD,48.0,212,17.0,41.0
2013,11,27,1745.0,59.0,1921.0,71.0,YV,N504MJ,3771,LGA,IAD,49.0,229,17.0,45.0
2013,11,27,1842.0,62.0,2023.0,83.0,B6,N231JB,1407,JFK,IAD,51.0,228,18.0,42.0
2013,11,27,1905.0,-4.0,2040.0,-10.0,9E,N8923A,2937,JFK,IAD,48.0,228,19.0,5.0
2013,11,27,1941.0,313.0,2119.0,334.0,EV,N833AS,5712,JFK,IAD,48.0,228,19.0,41.0
2013,11,27,1958.0,28.0,2141.0,54.0,EV,N820AS,5714,JFK,IAD,48.0,228,19.0,58.0
2013,11,27,,,,,EV,N833AS,5736,LGA,IAD,,229,,
2013,11,28,554.0,-6.0,702.0,-17.0,EV,N828AS,5747,LGA,IAD,48.0,229,5.0,54.0
2013,11,28,554.0,-6.0,703.0,-16.0,EV,N12126,6177,EWR,IAD,48.0,212,5.0,54.0
2013,11,28,558.0,-2.0,708.0,-9.0,EV,N835AS,5716,JFK,IAD,48.0,228,5.0,58.0
2013,11,28,751.0,-3.0,906.0,-5.0,B6,N374JB,1307,JFK,IAD,52.0,228,7.0,51.0
2013,11,28,949.0,-10.0,1101.0,-15.0,EV,N827AS,5711,JFK,IAD,50.0,228,9.0,49.0
2013,11,28,1000.0,90.0,1152.0,111.0,9E,N8884E,3579,LGA,IAD,52.0,229,10.0,0.0
2013,11,28,1004.0,-6.0,1133.0,4.0,EV,N829AS,5736,LGA,IAD,48.0,229,10.0,4.0
2013,11,28,1046.0,28.0,1150.0,13.0,EV,N12996,6181,EWR,IAD,49.0,212,10.0,46.0
2013,11,28,1300.0,1.0,1418.0,-1.0,EV,N14570,6054,EWR,IAD,53.0,212,13.0,0.0
2013,11,28,1439.0,-1.0,1547.0,-12.0,EV,N835AS,5713,LGA,IAD,50.0,229,14.0,39.0
2013,11,28,1440.0,-10.0,1602.0,-22.0,9E,N8665A,2936,JFK,IAD,53.0,228,14.0,40.0
2013,11,28,1526.0,58.0,1656.0,71.0,EV,N877AS,5712,JFK,IAD,49.0,228,15.0,26.0
2013,11,28,1557.0,-4.0,1739.0,19.0,EV,N36915,6049,EWR,IAD,50.0,212,15.0,57.0
2013,11,28,2122.0,133.0,2235.0,105.0,9E,N8884E,2937,JFK,IAD,51.0,228,21.0,22.0
2013,11,29,952.0,-7.0,1105.0,-11.0,EV,N909EV,5711,JFK,IAD,48.0,228,9.0,52.0
2013,11,29,1000.0,-10.0,1120.0,-9.0,EV,N826AS,5736,LGA,IAD,58.0,229,10.0,0.0
2013,11,29,1019.0,1.0,1125.0,-12.0,EV,N19966,6181,EWR,IAD,54.0,212,10.0,19.0
2013,11,29,1326.0,-9.0,1440.0,-22.0,9E,N8839E,3673,LGA,IAD,52.0,229,13.0,26.0
2013,11,29,1419.0,-9.0,1523.0,-22.0,EV,N835AS,5712,JFK,IAD,47.0,228,14.0,19.0
2013,11,29,1446.0,-4.0,1629.0,5.0,9E,N8688C,2936,JFK,IAD,49.0,228,14.0,46.0
2013,11,29,1517.0,37.0,1627.0,28.0,EV,N833AS,5713,LGA,IAD,51.0,229,15.0,17.0
2013,11,29,1735.0,-5.0,1840.0,-20.0,B6,N187JB,1407,JFK,IAD,49.0,228,17.0,35.0
2013,11,29,1742.0,42.0,1845.0,26.0,EV,N12166,6049,EWR,IAD,45.0,212,17.0,42.0
2013,11,29,1915.0,-5.0,2037.0,-11.0,9E,N8688C,2937,JFK,IAD,48.0,228,19.0,15.0
2013,11,30,559.0,-1.0,717.0,0.0,EV,N828AS,5716,JFK,IAD,50.0,228,5.0,59.0
2013,11,30,714.0,74.0,826.0,67.0,EV,N829AS,5747,LGA,IAD,47.0,229,7.0,14.0
2013,11,30,754.0,0.0,917.0,6.0,B6,N334JB,1307,JFK,IAD,47.0,228,7.0,54.0
2013,11,30,1000.0,-10.0,1109.0,-20.0,EV,N877AS,5736,LGA,IAD,50.0,229,10.0,0.0
2013,11,30,1018.0,0.0,1125.0,-12.0,EV,N41104,6181,EWR,IAD,50.0,212,10.0,18.0
2013,11,30,1031.0,32.0,1145.0,29.0,EV,N834AS,5711,JFK,IAD,49.0,228,10.0,31.0
2013,11,30,1416.0,-12.0,1527.0,-18.0,EV,N828AS,5712,JFK,IAD,49.0,228,14.0,16.0
2013,11,30,1445.0,-5.0,1602.0,-21.0,9E,N801AY,2936,JFK,IAD,45.0,228,14.0,45.0
2013,11,30,1550.0,70.0,1703.0,64.0,EV,N13978,3810,LGA,IAD,46.0,229,15.0,50.0
2013,11,30,1648.0,1.0,1814.0,3.0,OO,N746SK,4967,LGA,IAD,50.0,229,16.0,48.0
2013,11,30,1736.0,-4.0,1839.0,-21.0,B6,N198JB,1407,JFK,IAD,45.0,228,17.0,36.0
2013,11,30,1921.0,-9.0,2029.0,-20.0,EV,N825AS,5769,LGA,IAD,47.0,229,19.0,21.0
2013,11,30,1921.0,1.0,2037.0,-9.0,9E,N8896A,2937,JFK,IAD,43.0,228,19.0,21.0
2013,11,30,1933.0,3.0,2056.0,9.0,EV,N909EV,5714,JFK,IAD,48.0,228,19.0,33.0
2013,12,1,1449.0,-1.0,1558.0,-18.0,9E,N8580A,2940,JFK,BWI,40.0,184,14.0,49.0
2013,12,1,1627.0,-8.0,1746.0,-9.0,MQ,N614MQ,3044,JFK,BWI,48.0,184,16.0,27.0
2013,12,1,2002.0,2.0,2117.0,0.0,9E,N8751D,2950,JFK,BWI,37.0,184,20.0,2.0
2013,12,2,1447.0,-3.0,1607.0,-9.0,9E,N8790A,2940,JFK,BWI,38.0,184,14.0,47.0
2013,12,2,1702.0,27.0,1755.0,0.0,MQ,N941MQ,3044,JFK,BWI,35.0,184,17.0,2.0
2013,12,2,1951.0,-9.0,2055.0,-22.0,9E,N8694A,2950,JFK,BWI,39.0,184,19.0,51.0
2013,12,3,1453.0,-6.0,1633.0,8.0,9E,N8924B,2938,JFK,BWI,36.0,184,14.0,53.0
2013,12,3,1928.0,173.0,2053.0,178.0,MQ,N820MQ,3044,JFK,BWI,36.0,184,19.0,28.0
2013,12,4,1458.0,-1.0,1610.0,-15.0,9E,N8783E,2938,JFK,BWI,40.0,184,14.0,58.0
2013,12,4,1633.0,-2.0,1724.0,-31.0,MQ,N621MQ,3044,JFK,BWI,36.0,184,16.0,33.0
2013,12,5,1646.0,107.0,1801.0,96.0,9E,N8918B,2938,JFK,BWI,39.0,184,16.0,46.0
2013,12,5,1809.0,94.0,1921.0,86.0,MQ,N684MQ,3044,JFK,BWI,45.0,184,18.0,9.0
2013,12,6,1455.0,-4.0,1555.0,-30.0,9E,N8543F,2938,JFK,BWI,43.0,184,14.0,55.0
2013,12,6,1657.0,22.0,1811.0,16.0,MQ,N900MQ,3044,JFK,BWI,48.0,184,16.0,57.0
2013,12,7,826.0,13.0,920.0,-1.0,EV,N21197,4234,EWR,BWI,38.0,169,8.0,26.0
2013,12,7,1507.0,8.0,1611.0,-12.0,9E,N8905F,2938,JFK,BWI,40.0,184,15.0,7.0
2013,12,7,1654.0,19.0,1756.0,1.0,MQ,N602MQ,3044,JFK,BWI,38.0,184,16.0,54.0
2013,12,8,1524.0,25.0,1655.0,30.0,9E,N800AY,2938,JFK,BWI,49.0,184,15.0,24.0
2013,12,8,1629.0,-6.0,1806.0,11.0,MQ,N613MQ,3044,JFK,BWI,50.0,184,16.0,29.0
2013,12,9,1518.0,19.0,1633.0,8.0,9E,N8903A,2938,JFK,BWI,43.0,184,15.0,18.0
2013,12,9,1640.0,5.0,1757.0,2.0,MQ,N629MQ,3044,JFK,BWI,57.0,184,16.0,40.0
2013,12,10,1526.0,27.0,1653.0,28.0,9E,N8588D,2938,JFK,BWI,44.0,184,15.0,26.0
2013,12,10,1627.0,-8.0,1735.0,-20.0,MQ,N683MQ,3044,JFK,BWI,44.0,184,16.0,27.0
2013,12,11,1454.0,-5.0,1610.0,-15.0,9E,N8674A,2938,JFK,BWI,43.0,184,14.0,54.0
2013,12,11,1626.0,-9.0,1735.0,-20.0,MQ,N668MQ,3044,JFK,BWI,47.0,184,16.0,26.0
2013,12,12,1454.0,-5.0,1613.0,-12.0,9E,N833AY,2938,JFK,BWI,41.0,184,14.0,54.0
2013,12,12,1633.0,-2.0,1731.0,-24.0,MQ,N615MQ,3044,JFK,BWI,38.0,184,16.0,33.0
2013,12,13,1455.0,-4.0,1620.0,-5.0,9E,N8972E,2938,JFK,BWI,39.0,184,14.0,55.0
2013,12,13,1631.0,-4.0,1735.0,-20.0,MQ,N931MQ,3044,JFK,BWI,39.0,184,16.0,31.0
2013,12,14,1517.0,18.0,1701.0,38.0,9E,N840AY,2938,JFK,BWI,46.0,184,15.0,17.0
2013,12,14,1708.0,33.0,1902.0,67.0,MQ,N902MQ,3044,JFK,BWI,48.0,184,17.0,8.0
2013,12,14,,,,,EV,N31131,4234,EWR,BWI,,169,,
2013,12,15,1524.0,25.0,1701.0,36.0,9E,N834AY,2938,JFK,BWI,36.0,184,15.0,24.0
2013,12,15,1715.0,40.0,1825.0,30.0,MQ,N668MQ,3044,JFK,BWI,41.0,184,17.0,15.0
2013,12,16,1452.0,-7.0,1612.0,-13.0,9E,N8944B,2938,JFK,BWI,43.0,184,14.0,52.0
2013,12,16,1632.0,-3.0,1739.0,-16.0,MQ,N925MQ,3044,JFK,BWI,43.0,184,16.0,32.0
2013,12,17,1457.0,-2.0,1636.0,11.0,9E,N8891A,2938,JFK,BWI,46.0,184,14.0,57.0
2013,12,17,,,,,MQ,N627MQ,3044,JFK,BWI,,184,,
2013,12,18,1626.0,-9.0,1743.0,-12.0,MQ,N648MQ,3044,JFK,BWI,38.0,184,16.0,26.0
2013,12,19,814.0,-3.0,920.0,-11.0,EV,N25134,4234,EWR,BWI,40.0,169,8.0,14.0
2013,12,19,1354.0,29.0,1452.0,24.0,EV,N14923,4249,EWR,BWI,34.0,169,13.0,54.0
2013,12,19,1629.0,-6.0,1734.0,-21.0,MQ,N933MQ,3044,JFK,BWI,38.0,184,16.0,29.0
2013,12,19,2239.0,62.0,2339.0,62.0,EV,N14923,4625,EWR,BWI,35.0,169,22.0,39.0
2013,12,20,816.0,-1.0,930.0,-1.0,EV,N13118,4234,EWR,BWI,37.0,169,8.0,16.0
2013,12,20,1347.0,22.0,1443.0,15.0,EV,N12552,4249,EWR,BWI,38.0,169,13.0,47.0
2013,12,20,1645.0,10.0,1753.0,-2.0,MQ,N611MQ,3044,JFK,BWI,41.0,184,16.0,45.0
2013,12,20,2133.0,-4.0,2254.0,17.0,EV,N36915,4625,EWR,BWI,36.0,169,21.0,33.0
2013,12,21,839.0,22.0,1006.0,35.0,EV,N31131,4249,EWR,BWI,51.0,169,8.0,39.0
2013,12,21,1631.0,-4.0,1744.0,-11.0,MQ,N670MQ,3044,JFK,BWI,38.0,184,16.0,31.0
2013,12,22,1328.0,3.0,1441.0,13.0,EV,N14171,4249,EWR,BWI,50.0,169,13.0,28.0
2013,12,22,1636.0,1.0,1748.0,-7.0,MQ,N630MQ,3044,JFK,BWI,42.0,184,16.0,36.0
2013,12,22,2318.0,83.0,12.0,77.0,EV,N13994,4625,EWR,BWI,36.0,169,23.0,18.0
2013,12,23,816.0,-1.0,922.0,-9.0,EV,N27962,4234,EWR,BWI,48.0,169,8.0,16.0
2013,12,23,1341.0,16.0,1440.0,12.0,EV,N11539,4249,EWR,BWI,39.0,169,13.0,41.0
2013,12,23,2007.0,212.0,2129.0,214.0,MQ,N906MQ,3044,JFK,BWI,41.0,184,20.0,7.0
2013,12,23,,,,,EV,N14907,4625,EWR,BWI,,169,,
2013,12,24,1628.0,-7.0,1742.0,-13.0,MQ,N695MQ,3044,JFK,BWI,41.0,184,16.0,28.0
2013,12,24,1744.0,67.0,1847.0,56.0,EV,N11184,4249,EWR,BWI,35.0,169,17.0,44.0
2013,12,25,1642.0,7.0,1747.0,-8.0,MQ,N639MQ,3044,JFK,BWI,38.0,184,16.0,42.0
2013,12,26,821.0,4.0,927.0,-4.0,EV,N14180,4234,EWR,BWI,47.0,169,8.0,21.0
2013,12,26,1706.0,31.0,1759.0,4.0,MQ,N925MQ,3044,JFK,BWI,38.0,184,17.0,6.0
